taxon,mass_g,source_mass,n
Acanthinula_aculeata,0.000433,rdataretriever-predator-prey-body-ratio,1.0
Acanthocyclops_robustus,1.13e-05,Brown_etal_2018,1.0
Acari_phyto,1.01807969176417e-05,rdataretriever-predator-prey-body-ratio,1.0
Acari_pred,1.01672016854664e-05,rdataretriever-predator-prey-body-ratio,1.0
Acetes_intermedius,0.006,Arshad_2007,
Achnanthes_elliptica,5.24e-12,rdataretriever-predator-prey-body-ratio,1.0
Achnanthes_lanceolata,3.59e-11,rdataretriever-predator-prey-body-ratio,1.0
Acleris_gloverana,0.0322,AndersonGillooly_2017,1.0
Acleris_variana,0.0277,AndersonGillooly_2017,1.0
Acupalpus_flavicollis,0.0005916079783099,rdataretriever-predator-prey-body-ratio,1.0
Adicella_reducta,0.000507692,rdataretriever-predator-prey-body-ratio,1.0
Agonum_thoreyi,0.0037,rdataretriever-predator-prey-body-ratio,1.0
Agonum_viduum,0.0116030080437144,rdataretriever-predator-prey-body-ratio,1.0
Agraecina_striata,0.00025,rdataretriever-predator-prey-body-ratio,1.0
Agraylea_spp.,0.0005442398847793,Eklof_etal_2017,1.0
Agriotes_lineatus,0.0053385391260156,rdataretriever-predator-prey-body-ratio,1.0
Agriotes_sp,0.0031,rdataretriever-predator-prey-body-ratio,1.0
Alloxysta_victrix,5.86e-05,rdataretriever-predator-prey-body-ratio,1.0
Amphibalanus_improvisus,0.0101318999798153,Eklof_etal_2017,1.0
Amphinemura,0.00306,Jop_1987,
Amphora_ovalis,6.53999999999999e-10,rdataretriever-predator-prey-body-ratio,1.0
Amphora_pediculus,1.27187635610578e-10,rdataretriever-predator-prey-body-ratio,1.0
Anabolia_nervosa,0.001139466,rdataretriever-predator-prey-body-ratio,1.0
Anacaena_limbata,0.0002314220474565,rdataretriever-predator-prey-body-ratio,1.0
Anchomenus_dorsalis,0.0187,Ball_2015,
Anelosimus_vittatus,0.000362,rdataretriever-predator-prey-body-ratio,1.0
Anisus_leucostoma,0.005499090833947,rdataretriever-predator-prey-body-ratio,1.0
Ankyra_judayi,1.53e-10,rdataretriever-predator-prey-body-ratio,1.0
Anopheles_ziemanni,0.00522,Hirt_etal_2017,1.0
Anotylus_sp,4.3e-05,rdataretriever-predator-prey-body-ratio,1.0
Antarctic_phytoplanktonic,1.03489129863962e-10,Brown_etal_2018,1.0
Anthocomus_coccineus,0.0033491893397216,rdataretriever-predator-prey-body-ratio,1.0
Anthonomus_grandis,0.00686,Hirt_etal_2017,1.0
Antistea_elegans,0.0002967954877716,rdataretriever-predator-prey-body-ratio,1.0
Antocha_vitripennis,0.000116565,rdataretriever-predator-prey-body-ratio,1.0
Aphelenchoides_parietinus,3.8e-08,rdataretriever-predator-prey-body-ratio,1.0
Aphelocheirus_eastivalis,0.000226052,rdataretriever-predator-prey-body-ratio,1.0
Aphelopus_holomelas,0.0001231,rdataretriever-predator-prey-body-ratio,1.0
Aphelopus_serratus,0.0001642,rdataretriever-predator-prey-body-ratio,1.0
Aphidius_ervi,0.000116,rdataretriever-predator-prey-body-ratio,1.0
Aphis_fabae,0.0011,AndersonGillooly_2017,1.0
Aphis_glycines,0.0001,AndersonGillooly_2017,1.0
Aphis_nasturtii,0.0005,AndersonGillooly_2017,1.0
Aphtona_lutescens,0.0002,rdataretriever-predator-prey-body-ratio,1.0
Apis_mellifera,0.0188,rdataretriever-predator-prey-body-ratio,1.0
Aprostocetus_sp,8e-05,rdataretriever-predator-prey-body-ratio,1.0
Apsilochorema_sutshanum,0.00825,Kocharina_1997,
Araeoncus_humilis,0.000104729412282,rdataretriever-predator-prey-body-ratio,1.0
Araneus_diadematus,0.0115416937357753,rdataretriever-predator-prey-body-ratio,1.0
Araneus_sturmi,0.0011,rdataretriever-predator-prey-body-ratio,1.0
Archaeomysis_japonica,0.002,Takahashi_2004,
Archaeomysis_kokuboi,0.002,Takahashi_2004,
Arctosa_leopardus,0.0019759166450518,rdataretriever-predator-prey-body-ratio,1.0
Arctosa_sp,0.0033619355404846,rdataretriever-predator-prey-body-ratio,1.0
Argiope_bruennichi,0.0018077372808692,rdataretriever-predator-prey-body-ratio,1.0
Argiope_keyserlingi,0.00402,Hirt_etal_2017,1.0
Argyra_vestita,0.0003,rdataretriever-predator-prey-body-ratio,1.0
Armadillidium_opacum,0.0141,rdataretriever-predator-prey-body-ratio,1.0
Armadillidium_pictum,0.0024,rdataretriever-predator-prey-body-ratio,1.0
Arthrodesmus_sp.,1.52e-09,rdataretriever-predator-prey-body-ratio,1.0
Ascomorpha_eucadis,2.36643191323985e-07,rdataretriever-predator-prey-body-ratio,1.0
Asellus_aquaticus,0.000940391264315,rdataretriever-predator-prey-body-ratio,2.0
Asellus_meridianus,0.000866805,rdataretriever-predator-prey-body-ratio,1.0
Aspilota_1,5.63e-05,rdataretriever-predator-prey-body-ratio,1.0
Aspilota_2,4.55e-05,rdataretriever-predator-prey-body-ratio,1.0
Aspilota_3,0.000113,rdataretriever-predator-prey-body-ratio,1.0
Aspilota_6,0.000238,rdataretriever-predator-prey-body-ratio,1.0
Aspilota_7,4.68e-05,rdataretriever-predator-prey-body-ratio,1.0
Athripsodes_cinereus,0.000200787,rdataretriever-predator-prey-body-ratio,1.0
Atractodes_spec,0.000409,rdataretriever-predator-prey-body-ratio,1.0
Atta_sexdens,0.02,Quaardvark,1.0
Basalys_parva,6.1e-06,rdataretriever-predator-prey-body-ratio,1.0
Bathyphantes_gracilis,0.0002212633101731,rdataretriever-predator-prey-body-ratio,1.0
Bathyphantes_setiger,0.000225,rdataretriever-predator-prey-body-ratio,1.0
Bembidion_lampros,0.00247,Petersen_1999,
Bezzia_sp.,5.29e-05,rdataretriever-predator-prey-body-ratio,1.0
Bidessus_unistriatus,0.0002,rdataretriever-predator-prey-body-ratio,1.0
Boreomysis_microps,0.00575,Brown_etal_2018,1.0
Brachionus_calyciflorus,1.54e-06,AndersonGillooly_2017,1.0
Brachionus_plicatilis,2.8e-07,AndersonGillooly_2017,1.0
Brachionus_rubens,3e-07,AndersonGillooly_2017,1.0
Brachycentrus_spinae,0.00613,Brown_etal_2018,1.0
Brachycentrus_subnubilus,0.003338448,rdataretriever-predator-prey-body-ratio,1.0
Brachygluta_sp,8.72e-05,rdataretriever-predator-prey-body-ratio,1.0
Brillia_modesta,1.31e-05,rdataretriever-predator-prey-body-ratio,1.0
Bryaxis_bulbifer,2.74e-05,rdataretriever-predator-prey-body-ratio,1.0
Bryaxis_sp,4.3e-05,rdataretriever-predator-prey-body-ratio,1.0
Brychius_elevatus,0.001406029,rdataretriever-predator-prey-body-ratio,1.0
Caenis_sp,0.0028,rdataretriever-predator-prey-body-ratio,1.0
Calanoides_acutus,0.0268866398049291,rdataretriever-socean-diet-data,1.0
Calanus_simillimus,0.022891566,rdataretriever-socean-diet-data,1.0
Callitula_ferrierei,3e-05,rdataretriever-predator-prey-body-ratio,1.0
Campsicnemus_scambus,0.0004,rdataretriever-predator-prey-body-ratio,1.0
Cantharis_fulvicollis,0.00856,rdataretriever-predator-prey-body-ratio,1.0
Cardiidae_spp.,0.0046471376868754,Eklof_etal_2017,1.0
Caroperla,0.00408,Nakagawa_2014,
Carulerpa_racemosa,0.0016,Brown_etal_2018,1.0
Carulerpa_taxifolia,0.032,Brown_etal_2018,1.0
Cataglyphis_sp.,0.0155,Hirt_etal_2017,1.0
Catopsis_s,0.023,Brown_etal_2018,1.0
Cercyon_sternalis,0.000165,rdataretriever-predator-prey-body-ratio,1.0
Chaetarthria_seminulum,9.50101754814398e-05,rdataretriever-predator-prey-body-ratio,1.0
Chaetocnema_confusa,0.0005,rdataretriever-predator-prey-body-ratio,1.0
Chaoborys_punctipennis,0.0002558054191876,rdataretriever-predator-prey-body-ratio,1.0
Chartoscirta_cincta,0.0015924146342876,rdataretriever-predator-prey-body-ratio,1.0
Chilocorus_bipustulatus,0.000742,rdataretriever-predator-prey-body-ratio,1.0
Chironomidae_spp.,0.0002199155531916,Eklof_etal_2017,1.0
Chlamydomonas_reinhadri,0.00015,Brown_etal_2018,1.0
Chlorohydra_viridissima,0.0002,Brown_etal_2018,1.0
Choristoneura_pinus,0.02,AndersonGillooly_2017,1.0
Chorthippus_sp,0.018,rdataretriever-predator-prey-body-ratio,1.0
Chromulina_sp.,3.03e-11,rdataretriever-predator-prey-body-ratio,1.0
Chroococcus_dispersus,2.39e-10,rdataretriever-predator-prey-body-ratio,1.0
Chroococcus_limneticus,1.31e-09,rdataretriever-predator-prey-body-ratio,1.0
Chrysops_relictus,0.0053107755439712,rdataretriever-predator-prey-body-ratio,1.0
Chrysotoxum_sp,0.0118,rdataretriever-predator-prey-body-ratio,1.0
Chrysotus_cilipes,0.0001,rdataretriever-predator-prey-body-ratio,1.0
Cicadella_viridis,0.0037119898751106,rdataretriever-predator-prey-body-ratio,1.0
Cincticostella_nigra,0.01772,Nakagawa_2014,
Cloeon_simile,0.0006172354889288,rdataretriever-predator-prey-body-ratio,1.0
Closteriopsis_longissimus,2.1662409838242901e-10,rdataretriever-predator-prey-body-ratio,1.0
Clubiona_juvenis,0.000597,rdataretriever-predator-prey-body-ratio,1.0
Clubiona_phragmitis,0.00678,rdataretriever-predator-prey-body-ratio,1.0
Clubiona_sp,0.0001489251352389,rdataretriever-predator-prey-body-ratio,1.0
Clubiona_stagnatilis,0.0058560225409402,rdataretriever-predator-prey-body-ratio,1.0
Clubiona_subtilis,0.000227,rdataretriever-predator-prey-body-ratio,1.0
Cocconeis_placentula,8.69756803754944e-10,rdataretriever-predator-prey-body-ratio,1.0
Cochlicopa_nitens,0.0069,rdataretriever-predator-prey-body-ratio,1.0
Coenagrion_pulchellum,0.0063592890135354,rdataretriever-predator-prey-body-ratio,1.0
Coenagrion_sp,0.0074397741019286,rdataretriever-predator-prey-body-ratio,1.0
Conocephalus_discolor,0.00704,rdataretriever-predator-prey-body-ratio,1.0
Conocephalus_dorsalis,0.0172169776214422,rdataretriever-predator-prey-body-ratio,1.0
Conochiloides_dossuarius,1.6e-07,rdataretriever-predator-prey-body-ratio,1.0
Conochiluides_dossuarius,1.6e-07,rdataretriever-predator-prey-body-ratio,1.0
Conochilus_(colonial),1.46e-05,rdataretriever-predator-prey-body-ratio,1.0
Conochilus_(solitary),3.49999999999999e-08,rdataretriever-predator-prey-body-ratio,1.0
Cordulegaster_boltonii,0.009725089,rdataretriever-predator-prey-body-ratio,1.0
Corydalus_cornutus,0.01,Short_2018,
Corynoneura_lobata,3.54e-06,rdataretriever-predator-prey-body-ratio,1.0
Coslenchus_costatus,1.36e-07,rdataretriever-predator-prey-body-ratio,1.0
Cosmarium_sp.,3.71e-09,rdataretriever-predator-prey-body-ratio,1.0
Cricotopus_sp.,1.64e-05,rdataretriever-predator-prey-body-ratio,1.0
Cryptomonas_sp.,7.62380056035481e-10,rdataretriever-predator-prey-body-ratio,4.0
Culex_sp,0.0003436464270634,rdataretriever-predator-prey-body-ratio,1.0
Cyclops_strenuus,3.75e-05,Brown_etal_2018,1.0
Cyclops_varians,2.21716212273898e-05,rdataretriever-predator-prey-body-ratio,1.0
Cyclops_vicinus,3.8e-05,Brown_etal_2018,1.0
Cymatopleura_solea,3.2914941313031802e-09,rdataretriever-predator-prey-body-ratio,1.0
Cymbella_lanceolata,4.76999999999999e-10,rdataretriever-predator-prey-body-ratio,1.0
Cymbella_minuta,4.19e-11,rdataretriever-predator-prey-body-ratio,1.0
Cytilus_sericeus,0.00221,rdataretriever-predator-prey-body-ratio,1.0
Dactylococcopsis_fascicularis,1.32e-10,rdataretriever-predator-prey-body-ratio,1.0
Daphnia_ambigua,7.55000000000001e-07,Brown_etal_2018,1.0
Daphnia_magna,0.0001985623327824,Brown_etal_2018,2.0
Daphnia_obtusa,1.88e-05,AndersonGillooly_2017,1.0
Daphnia_pulex,5.13325519584417e-05,rdataretriever-predator-prey-body-ratio,1.0
Daphnia_pulicaria,5e-05,AndersonGillooly_2017,1.0
Daphnia_rosea,1.36e-05,rdataretriever-predator-prey-body-ratio,1.0
Deladenus_saccatus,9.30000000000001e-08,rdataretriever-predator-prey-body-ratio,1.0
Demetrias_imperialis,0.00265,rdataretriever-predator-prey-body-ratio,1.0
Dendrocerus_carpenteri,9.02e-05,rdataretriever-predator-prey-body-ratio,1.0
Dendroctonus_frontalis,0.0018,AndersonGillooly_2017,1.0
Dendroctonus_ponderosae,0.0108,AndersonGillooly_2017,1.0
Diaphanosoma_leuchtenbergianum,2.24e-06,rdataretriever-predator-prey-body-ratio,1.0
Diaptomus_oregonensis,1.44e-05,rdataretriever-predator-prey-body-ratio,1.0
Diatoma_vulgare,1.36994028587513e-08,rdataretriever-predator-prey-body-ratio,1.0
Dicranota_sp,0.000474846,rdataretriever-predator-prey-body-ratio,1.0
Dictyosphaerium_pulchellum,4.59834907745237e-10,rdataretriever-predator-prey-body-ratio,1.0
Dictyostelium_discoideu,8.399999999999991e-10,AndersonGillooly_2017,1.0
Didinium_nasutum,5.30851444225602e-07,AndersonGillooly_2017,1.0
Dinobryon_bavaricum,3.5927148509170703e-09,rdataretriever-predator-prey-body-ratio,1.0
Dinobryon_sertularia,8.43181284938324e-09,rdataretriever-predator-prey-body-ratio,1.0
Dinobryon_sociale,6.41e-10,rdataretriever-predator-prey-body-ratio,1.0
Diplocampa_assimile,0.00065,rdataretriever-predator-prey-body-ratio,1.0
Dipogon_sp,0.0031,rdataretriever-predator-prey-body-ratio,1.0
Diptera_spp,0.000422085,rdataretriever-predator-prey-body-ratio,1.0
Ditylenchus_dipsacoideus,1.3e-07,rdataretriever-predator-prey-body-ratio,1.0
Dixella_sp,0.0002,rdataretriever-predator-prey-body-ratio,1.0
Dolichopus_nitidus,0.0007,rdataretriever-predator-prey-body-ratio,1.0
Dolichopus_nubilius,0.0011133503164232,rdataretriever-predator-prey-body-ratio,1.0
Dolichovespula_sylvestris,0.0231,rdataretriever-predator-prey-body-ratio,1.0
Dolomedes_sp,0.0044581325186251,rdataretriever-predator-prey-body-ratio,1.0
Dorylaimus_stagnalis,1.5001e-05,rdataretriever-predator-prey-body-ratio,2.0
Drepanocladusex_annulatus,0.0176217362298207,Brown_etal_2018,1.0
Drepanopus_pectinatus,0.006024096,rdataretriever-socean-diet-data,1.0
Drepanosiphum_platanoides,0.0016,AndersonGillooly_2017,1.0
Drosophila_hydei,0.000176,Hirt_etal_2017,1.0
Drosophila_melanogaster,0.0002427721153674,Hirt_etal_2017,1.0
Drunella_basalis,0.01625,Nakagawa_2014,
Dryops_auriculatus,0.0017632706377494,rdataretriever-predator-prey-body-ratio,1.0
Dryops_sp,0.0018095579570712,rdataretriever-predator-prey-body-ratio,1.0
Dugesia_tigrina,0.017,Brown_etal_2018,1.0
Edaphus_blühweissi,2.66326459599585e-05,rdataretriever-predator-prey-body-ratio,1.0
Eiseniella_tetraedra,0.000236628,rdataretriever-predator-prey-body-ratio,1.0
Elmis_aenea,4.56e-05,rdataretriever-predator-prey-body-ratio,1.0
Enchodelus_macrodorus,3.525e-06,rdataretriever-predator-prey-body-ratio,1.0
Enochrus_testaceus,0.0028,rdataretriever-predator-prey-body-ratio,1.0
Epeorus_latifolium,0.01011,Nakagawa_2014,
Ephemera_danica,0.004361872,rdataretriever-predator-prey-body-ratio,1.0
Epinotia_tedella,0.0137,AndersonGillooly_2017,1.0
Episyrphus_balteatus,0.0034034247615565,rdataretriever-predator-prey-body-ratio,1.0
Erichsonius_cinerascens,0.0001,rdataretriever-predator-prey-body-ratio,1.0
Erigone_atra,0.0003,rdataretriever-predator-prey-body-ratio,1.0
Erigone_dentipalpis,0.000225,rdataretriever-predator-prey-body-ratio,1.0
Ero_sp,1.82e-05,rdataretriever-predator-prey-body-ratio,1.0
Erpobdella_octoculata,0.004238316,rdataretriever-predator-prey-body-ratio,1.0
Euaesthetus_ruficapillus,0.0001074433250942,rdataretriever-predator-prey-body-ratio,1.0
Euconnus_hirticollis,9.58331884056875e-05,rdataretriever-predator-prey-body-ratio,1.0
Eucyclops_serrulatus,1.28e-05,Brown_etal_2018,1.0
Eudorylaimus_consobrinus,3.618e-06,rdataretriever-predator-prey-body-ratio,1.0
Eulophus_larvarum,0.0003173,rdataretriever-predator-prey-body-ratio,1.0
Eumonhystera_filiformis,1.32e-07,rdataretriever-predator-prey-body-ratio,1.0
Eumonhystera_similis,3.3e-08,rdataretriever-predator-prey-body-ratio,1.0
Euphausia_krohni,0.004,Brown_etal_2018,1.0
Euphausia_sp.,0.014457831,rdataretriever-socean-diet-data,1.0
Eurytemora_affinis,5.5e-06,AndersonGillooly_2017,1.0
Evarcha_sp,0.0002914452594906,rdataretriever-predator-prey-body-ratio,1.0
Exapate_duratella,0.0236,AndersonGillooly_2017,1.0
Fictor_fictor,9.3e-07,rdataretriever-predator-prey-body-ratio,1.0
Filenchus_filiformis,1.08e-07,rdataretriever-predator-prey-body-ratio,1.0
Filinia_longispina,1.8e-07,rdataretriever-predator-prey-body-ratio,1.0
Filinia_pejleri,1.25e-08,Brown_etal_2018,1.0
Filinia_terminalis,1.25e-08,Brown_etal_2018,1.0
Flaccisagitta_enflata,0.012,Davis_1985,
Formica_s.str.,0.0014,rdataretriever-predator-prey-body-ratio,1.0
Formica_sp,0.0020252988011665,rdataretriever-predator-prey-body-ratio,1.0
Fragilaria_elliptica,9.6616341371165e-11,rdataretriever-predator-prey-body-ratio,1.0
Fragilaria_leptostauron,1.15e-11,rdataretriever-predator-prey-body-ratio,1.0
Fragilaria_vaucheriae,1.7706274904275102e-09,rdataretriever-predator-prey-body-ratio,1.0
Gabrius_fermoralis,0.0004,rdataretriever-predator-prey-body-ratio,1.0
Gammarus_fossarum,0.0128,Brown_etal_2018,1.0
Gammarus_pulex,0.000389405,rdataretriever-predator-prey-body-ratio,1.0
Gammarus_roeseli,0.0181,Brown_etal_2018,1.0
Gammarus_spp.,0.0021301401171917,Eklof_etal_2017,1.0
Gastropus_hyptopus,1.35e-07,rdataretriever-predator-prey-body-ratio,1.0
Gastropus_stylifer,1.15362245070184e-07,rdataretriever-predator-prey-body-ratio,1.0
Gerris_sp,0.0035,rdataretriever-predator-prey-body-ratio,1.0
Glenodinium_pulvisculus,5.2e-09,rdataretriever-predator-prey-body-ratio,1.0
Glenodinium_quadridens,7.54e-09,rdataretriever-predator-prey-body-ratio,1.0
Gloeocystis_sp.,9.45999999999999e-08,rdataretriever-predator-prey-body-ratio,1.0
Glyptotendipes_sp.,0.004,Brown_etal_2018,1.0
Gnathonarium_dentatum,0.0003065601585123,rdataretriever-predator-prey-body-ratio,1.0
Gomphonema_olivaceum,2.7972921929127503e-10,rdataretriever-predator-prey-body-ratio,1.0
Gongrosira_incrustans,1.5256400716977e-08,rdataretriever-predator-prey-body-ratio,1.0
Graptodytes_granularis,0.0002,rdataretriever-predator-prey-body-ratio,1.0
Gymnophora_arcuata,0.000651,rdataretriever-predator-prey-body-ratio,1.0
Gyrosigma_scalproides,1.15e-11,rdataretriever-predator-prey-body-ratio,1.0
Haematopota_sp,0.0039616043584969,rdataretriever-predator-prey-body-ratio,1.0
Haemopis_sanguisuga,0.0106126703560559,rdataretriever-predator-prey-body-ratio,1.0
Hahnia_pusilla,5e-05,rdataretriever-predator-prey-body-ratio,1.0
Hahnia_sp,1e-05,rdataretriever-predator-prey-body-ratio,1.0
Halesus_radiatus,0.002026502,rdataretriever-predator-prey-body-ratio,1.0
Haplothrips_sp,0.000172392562891,rdataretriever-predator-prey-body-ratio,1.0
Hebrus_pusillus,0.0016732347585342,rdataretriever-predator-prey-body-ratio,1.0
Hebrus_ruficeps,0.0015648856335771,rdataretriever-predator-prey-body-ratio,1.0
Helodidae_sp,0.001826495,rdataretriever-predator-prey-body-ratio,1.0
Hemistenus_flavipes,0.0001647260337221,rdataretriever-predator-prey-body-ratio,1.0
Hercostomus_assimilis,0.0006,rdataretriever-predator-prey-body-ratio,1.0
Herina_frondescentiae,0.00059,rdataretriever-predator-prey-body-ratio,1.0
Herina_germinationis,0.00045,rdataretriever-predator-prey-body-ratio,1.0
Herina_parva,0.0004924765301726,rdataretriever-predator-prey-body-ratio,1.0
Heterotrissocladius_marcidus,5.71e-06,rdataretriever-predator-prey-body-ratio,1.0
Hololena_adnexa,0.0264,Hirt_etal_2017,1.0
Hololena_curta,0.0264,Hirt_etal_2017,1.0
Holopedium_gibberum,6.68195503079022e-05,rdataretriever-predator-prey-body-ratio,1.0
Hyalella_azteca,0.00578,Brown_etal_2018,1.0
Hydrobia_spp.,0.0031547928101387,Eklof_etal_2017,1.0
Hydropsyche_sp,0.002001449,rdataretriever-predator-prey-body-ratio,1.0
Hydroptila_sp,1.7e-05,rdataretriever-predator-prey-body-ratio,1.0
Hylaeus_sp,0.0032021423634308,rdataretriever-predator-prey-body-ratio,1.0
Hyperoche_luetkenides,0.002409639,rdataretriever-socean-diet-data,1.0
Hypostenus_latifrons,0.0002,rdataretriever-predator-prey-body-ratio,1.0
Hypostenus_sp,0.0002377014484967,rdataretriever-predator-prey-body-ratio,1.0
Idiotypa_nigriceps,4.5e-05,rdataretriever-predator-prey-body-ratio,1.0
Idothea_spp.,0.0010542579713707,Eklof_etal_2017,1.0
Ilione_albiseta,0.0051766368626272,rdataretriever-predator-prey-body-ratio,1.0
Ilione_lineata,0.0014047401023086,rdataretriever-predator-prey-body-ratio,1.0
Ischnura_elegans,0.0066576290447568,rdataretriever-predator-prey-body-ratio,1.0
Ismarus_dorsiger,7.35e-05,rdataretriever-predator-prey-body-ratio,1.0
Isonychia_japonica,0.00344,Nakagawa_2014,
Kelicottia_bostoniensis,2e-08,rdataretriever-predator-prey-body-ratio,1.0
Kelicottia_longispina,4.49999999999999e-08,rdataretriever-predator-prey-body-ratio,1.0
Kellicottia_sp.,2e-08,rdataretriever-predator-prey-body-ratio,1.0
Keratella_cochlearis,1.75e-08,Brown_etal_2018,1.0
Keratella_testudo,1.22474487139159e-08,rdataretriever-predator-prey-body-ratio,1.0
Kiotina,0.01032,Nakagawa_2014,
Kleidotoma_psiloides,2.17e-05,rdataretriever-predator-prey-body-ratio,1.0
Larinioides_sp,0.0016301741725147,rdataretriever-predator-prey-body-ratio,1.0
Lathrobium_fovalum,0.0006,rdataretriever-predator-prey-body-ratio,1.0
Ledella_pustulosa,0.0118,Brown_etal_2018,1.0
Leptodiaptomus_siciloides,8.8e-06,rdataretriever-predator-prey-body-ratio,1.0
Leptodora_kindtii,0.0001,Brown_etal_2018,1.0
Lesteva_sicula,0.0005840011645173,rdataretriever-predator-prey-body-ratio,1.0
Leucoptera_caffeina,0.0006,AndersonGillooly_2017,1.0
Leucoptera_myricki,0.0006,AndersonGillooly_2017,1.0
Leuctra_hippopus,0.000215041,rdataretriever-predator-prey-body-ratio,1.0
Limecoma_balthica,0.0078448635260991,Eklof_etal_2017,1.0
Limnephilidae_spp.,0.0032663949250778,Eklof_etal_2017,1.0
Limnia_paludicola,0.0012769450929627,rdataretriever-predator-prey-body-ratio,1.0
Limnius_sp,0.000673382,rdataretriever-predator-prey-body-ratio,1.0
Limnophila_sp,0.000103957,rdataretriever-predator-prey-body-ratio,1.0
Limonia_sp,0.0002124955451862,rdataretriever-predator-prey-body-ratio,1.0
Limosina_spec,0.000126,rdataretriever-predator-prey-body-ratio,1.0
Limothrips_denticornis,8.54000000000001e-05,rdataretriever-predator-prey-body-ratio,1.0
Lissarca_miliaris,0.031,Brown_etal_2018,1.0
Lithobius_crassipes,0.012,Wignarajah_1968,
Lithobius_curtipes,0.01,Albert_1983,
Lithobius_piceus,0.0094,rdataretriever-predator-prey-body-ratio,1.0
Lithobius_sp,0.0004898979485566,rdataretriever-predator-prey-body-ratio,1.0
Lumbriculidae_sp,0.000226885,rdataretriever-predator-prey-body-ratio,1.0
Lymnaea_stagnalis,0.0273,rdataretriever-predator-prey-body-ratio,1.0
Lymnea_peregra,0.002146023,rdataretriever-predator-prey-body-ratio,1.0
Macropelopia_nebulosa,0.000157114,rdataretriever-predator-prey-body-ratio,1.0
Macropolepia_sp,0.000103251,rdataretriever-predator-prey-body-ratio,1.0
Macrosiphum_euphorbiae,0.0003,AndersonGillooly_2017,1.0
Mangora_acalypha,7.44838731561352e-05,rdataretriever-predator-prey-body-ratio,1.0
Marpissa_radiata,0.0023886818622889,rdataretriever-predator-prey-body-ratio,1.0
Marpissa_sp,0.000556668662671,rdataretriever-predator-prey-body-ratio,1.0
Meganyctiphanes_norvegica,0.0145,Brown_etal_2018,1.0
Megaselia_ruficornis,0.000231,rdataretriever-predator-prey-body-ratio,1.0
Meioneta_rurestris,5e-05,rdataretriever-predator-prey-body-ratio,1.0
Meligethes_sp,0.0002314548054532,rdataretriever-predator-prey-body-ratio,1.0
Mesocyclops_leuckarti,8.13e-06,Brown_etal_2018,1.0
Mesodorylaimus_bastiani,2.2e-06,rdataretriever-predator-prey-body-ratio,1.0
Mesodorylaimus_centrocercus,2.112e-06,rdataretriever-predator-prey-body-ratio,1.0
Microcystis_aeruginosa,1.62e-08,rdataretriever-predator-prey-body-ratio,1.0
Microlinyphia_impigra,0.000225,rdataretriever-predator-prey-body-ratio,1.0
Micrommata_virescens,0.0042091304238176,rdataretriever-predator-prey-body-ratio,1.0
Micropsectra_bidentata,3.8e-06,rdataretriever-predator-prey-body-ratio,1.0
Microtendipes_sp,0.000191549,rdataretriever-predator-prey-body-ratio,1.0
Misumenops_celer,0.03,Quaardvark,1.0
Musca_domestica,0.01,Quaardvark,1.0
Muscidae_copro,0.0005210309229656,rdataretriever-predator-prey-body-ratio,1.0
Muscidae_flor,0.0005210309229656,rdataretriever-predator-prey-body-ratio,1.0
Myllaena_dubia,0.0001084988479201,rdataretriever-predator-prey-body-ratio,1.0
Myrmarachne_formicaria,0.00025,rdataretriever-predator-prey-body-ratio,1.0
Mysidetes_morbihanensis,0.001204819,rdataretriever-socean-diet-data,1.0
Mysis_mixta,0.0097,Chipps_2002,
Mythimna_straminea,0.0286,rdataretriever-predator-prey-body-ratio,1.0
Myzocallis_boerneri,0.0008,AndersonGillooly_2017,1.0
Nannobrachium_regale,0.0113970103933135,fishbase; Sinclair_2015,
Navicula_gregaria,7.30578880461515e-10,rdataretriever-predator-prey-body-ratio,1.0
Navicula_lanceolata,1.1264649057746502e-09,rdataretriever-predator-prey-body-ratio,1.0
Navicula_menisculus,1.6554493713581402e-09,rdataretriever-predator-prey-body-ratio,1.0
Navicula_tripunctata,7.2591732128627e-09,rdataretriever-predator-prey-body-ratio,1.0
Nematobrachion_boopis,0.0065,Brown_etal_2018,1.0
Nematoda_sp,2.61e-07,rdataretriever-predator-prey-body-ratio,1.0
Nematoscelis_megalops,0.0075,Brown_etal_2018,1.0
Nemotelus_pantherinus,0.0006,rdataretriever-predator-prey-body-ratio,1.0
Nemurella_pictetii,0.000101879,rdataretriever-predator-prey-body-ratio,1.0
Neoascia_sp,0.0008,rdataretriever-predator-prey-body-ratio,1.0
Neon_valentulus,0.0001462117344045,rdataretriever-predator-prey-body-ratio,1.0
Neoscona_adianta,0.0053830061716243,rdataretriever-predator-prey-body-ratio,1.0
Nephtys_bucera,0.015,Reid_1991,
Nestus_carbonarius,0.0003,rdataretriever-predator-prey-body-ratio,1.0
Nestus_mendicus,8.54000000000001e-05,rdataretriever-predator-prey-body-ratio,1.0
Nestus_ruralis,0.0005,rdataretriever-predator-prey-body-ratio,1.0
Nestus_sp,0.000937,rdataretriever-predator-prey-body-ratio,1.0
Niphargus_aquilex,0.000380134,rdataretriever-predator-prey-body-ratio,1.0
Nitzschia_dissipata,2.89423611992596e-09,rdataretriever-predator-prey-body-ratio,1.0
Nitzschia_pandora,3e-09,Brown_etal_2018,1.0
Nostoc_sp.,7.97000000000001e-10,rdataretriever-predator-prey-body-ratio,1.0
Notholca_caudata,1.75e-08,Brown_etal_2018,1.0
